entity_name,team_abbr,level,parent_org,total_vs_expected,net_for,net_against,n_challenges,n_overturns,n_confirms,rate_overturns,exp_chal,exp_chal_gained,exp_chal_lost,exp_rate_overturns,net_chal_gained,net_chal_lost,n_strikeouts_flip,n_walks_flip,exp_rate_challenges,exp_rate_challenges_diff,n_challenges_against,n_overturns_against,n_confirms_against,rate_overturns_against,exp_chal_against,exp_chal_gained_against,exp_chal_lost_against,exp_rate_overturns_against,net_chal_gained_against,net_chal_lost_against,n_strikeouts_flip_against,n_walks_flip_against,exp_rate_challenges_against,exp_rate_challenges_diff_against
Adam Frazier,LAA,MLB,LAA,1.8401816312520904,0.9946115764944508,-0.8455700547576396,1,1,0,1.0,1.7766516267156591,0.8910200251106042,0.885631601605055,0.5015164547243035,0.1089799748893957,-0.885631601605055,0,0,0.0493514340754349,-0.0215736562976572,3,1,2,0.3333333333333333,2.0032345109005334,0.9244022828290864,1.0788322280714473,0.4614548510416441,0.0755977171709135,0.9211677719285531,0,0,0.025682493729494,0.0127790447320444
Dylan Moore,PHI,MLB,PHI,1.9269814596661363,0.9855024463783628,-0.9414790132877732,1,1,0,1.0,0.6254380740578037,0.3199678138397203,0.3054702602180833,0.5115899193085398,0.6800321861602796,-0.3054702602180833,0,0,0.0446741481469859,0.0267544232815854,1,0,1,,0.6888067490616735,0.3151428811747234,0.37366386788695,0.457520025179815,-0.3151428811747234,0.6263361321130498,0,0,0.0237519568641956,0.010730801756494
Daylen Lile,WSH,MLB,WSH,-0.0188574021973151,0.9766282285141776,0.9954856307114928,1,1,0,1.0,4.122287418556675,2.0728295950212483,2.049457823535426,0.5028348061540557,-1.0728295950212483,-2.049457823535426,0,0,0.0484974990418432,-0.0367327931594902,1,1,0,1.0,4.049380923691842,2.026947646490175,2.022433277201668,0.5005574147472884,-1.0269476464901754,-2.022433277201668,0,0,0.0192827663032944,-0.0145208615413897
Johnathan Rodriguez,BAL,MLB,BAL,0.8571992575499581,0.97051383082187,0.1133145732719119,1,1,0,1.0,0.5139068694228014,0.2716965193004657,0.2422103501223357,0.5286882419097138,0.7283034806995343,-0.2422103501223357,0,0,0.0734152670604002,0.0694418757967426,0,0,0,,0.1133145732719119,0.0,0.1133145732719119,,0.0,-0.1133145732719119,0,0,0.0051506624214505,-0.0051506624214505
Dominic Canzone,SEA,MLB,SEA,-0.557697870468792,0.9482570481227016,1.5059549185914936,5,3,2,0.6,3.12761248589331,1.5896777188853044,1.537934767008006,0.5082719569816719,1.4103222811146956,0.4620652329919941,2,0,0.0417014998119108,0.0249651668547558,3,2,1,0.6666666666666666,4.718154906829069,2.106099994118788,2.6120549127102812,0.4463821209156176,-0.106099994118788,-1.6120549127102817,1,0,0.0327649646307574,-0.011931631297424
Luke Raley,SEA,MLB,SEA,2.82333972553109,0.9428262139555782,-1.880513511575512,4,3,1,0.75,2.940080917748612,1.9986273518965172,0.9414535658520952,0.6797865119396034,1.001372648103483,0.0585464341479048,1,0,0.0554732248631813,0.0199984732500261,3,0,3,,2.0054397040686895,0.4429766078221008,1.5624630962465884,0.2208875225335262,-0.4429766078221008,1.437536903753411,0,0,0.0131936822636097,0.0065431598416533
J.T. Realmuto,PHI,MLB,PHI,0.763734781123579,0.942779195228636,0.1790444141050571,1,0,1,,3.0978375847037607,0.5775291947375626,2.5203083899661984,0.1864297849536196,-0.5775291947375626,-1.5203083899661989,0,0,0.0424361312973117,-0.0287375011603254,2,1,1,0.5,2.9453805534966975,1.3831680696958195,1.5622124838008768,0.4696058945774426,-0.3831680696958198,-0.562212483800877,0,0,0.0199012199560587,-0.0063877064425452
Carlos Correa,HOU,MLB,HOU,1.3345014887704294,0.9312217372534336,-0.4032797515169956,3,2,1,0.6666666666666666,3.225414064850783,1.6470961637986754,1.5783179010521091,0.5106619276414902,0.3529038362013246,-0.5783179010521091,2,1,0.0343129155835189,-0.0023980219664976,5,2,3,0.4,4.2103709222727534,1.8068253368948743,2.4035455853778793,0.4291368552202408,0.1931746631051256,0.5964544146221212,1,0,0.0204386937974405,0.0038331508627536
Konnor Griffin,PIT,MLB,PIT,0.1154590791730747,0.9265599346440286,0.8111008554709539,4,2,2,0.5,3.0953299349730155,1.084385000164494,2.0109449348085224,0.3503293745563015,0.915614999835506,-0.0109449348085227,1,0,0.0336448905975327,0.0098333702720324,3,2,1,0.6666666666666666,3.4590605903177107,1.8239798674233785,1.635080722894332,0.5273049776950706,0.1760201325766218,-0.635080722894332,0,0,0.0179225937322161,-0.0023785522814389
Eugenio Suarez,CIN,MLB,CIN,-1.8799223326976775,0.9231139722967708,2.8030363049944484,2,2,0,1.0,4.639829492728834,2.8583577602160317,1.7814717325128024,0.6160480174315498,-0.8583577602160316,-1.7814717325128024,2,0,0.063559308119573,-0.0361620478456004,4,4,0,1.0,2.9015562712371357,2.0492599831213436,0.8522962881157922,0.7062623611458003,1.9507400168786564,-0.8522962881157922,3,2,0.0207254019374081,0.0078460266340204
Bryce Eldridge,SF,MLB,SF,0.8981498495483922,0.9180755589699516,0.0199257094215593,1,1,0,1.0,0.6504256664573016,0.366175053743675,0.2842506127136265,0.5629775585858022,0.633824946256325,-0.2842506127136265,0,0,0.0464589761755215,0.0249695952530498,0,0,0,,0.6224883368897188,0.3012813137340797,0.321207023155639,0.4839951142529684,-0.3012813137340797,-0.321207023155639,0,0,0.017291342691381,-0.017291342691381
Cesar Salazar,HOU,MLB,HOU,0.8351468111974927,0.903798608022362,0.0686517968248694,2,2,0,1.0,1.275171612548372,1.185686502263005,0.0894851102853669,0.9298250451901646,0.8143134977369951,-0.0894851102853669,1,1,0.1062643010456976,0.060402365620969,0,0,0,,0.0686517968248694,0.0,0.0686517968248694,,0.0,-0.0686517968248694,0,0,0.0052809074480668,-0.0052809074480668
Caleb Durbin,BOS,MLB,BOS,-0.3930080747018603,0.8899754039970587,1.282983478698919,5,2,3,0.4,4.727193390828158,1.4186089934155504,3.308584397412609,0.3000954004056567,0.5813910065844499,-0.3085843974126088,0,0,0.0445961640644165,0.0025736472563381,3,3,0,1.0,6.157992669958668,3.9375045956298744,2.220488074328794,0.6394136541991536,-0.937504595629875,-2.220488074328794,1,0,0.0303349392608801,-0.0155566141377274
Jacob Young,WSH,MLB,WSH,2.798169221787381,0.8676425796957243,-1.9305266420916567,3,2,1,0.6666666666666666,5.532319944022892,2.8323386821635848,2.6999812618593095,0.5119621986475381,-0.8323386821635843,-1.6999812618593086,1,0,0.0406788231178153,-0.0186199995884036,5,1,4,0.2,3.6986858212732088,1.3146062316824327,2.384079589590776,0.3554252226889339,-0.3146062316824327,1.615920410409224,0,0,0.0183103258478871,0.0064421493996375
Brandon Valenzuela,TOR,MLB,TOR,-0.8427357086798384,0.8392707120474674,1.6820064207273058,2,1,1,0.5,2.3353190114036826,0.7480241496781074,1.5872948617255749,0.3203091937441535,0.2519758503218926,-0.5872948617255748,1,0,0.0507678045957322,-0.007289543726167,3,2,1,0.6666666666666666,2.7994337812490784,1.0587136802608863,1.7407201009881927,0.378188506315909,0.9412863197391136,-0.7407201009881924,1,0,0.0235246536239418,0.0016854304096716
Ryan Jeffers,MIN,MLB,MIN,1.6712609466673434,0.8365384351901023,-0.834722511477241,8,5,3,0.625,7.107656866666963,4.13555921573843,2.9720976509285335,0.5818456480550029,0.8644407842615696,0.0279023490714673,3,0,0.0538458853535376,0.006760175252523,2,0,2,,3.8227831130646512,1.3287528122709462,2.494030300793706,0.3475878104959271,-1.3287528122709462,-0.4940303007937052,0,0,0.0159949084228646,-0.0076267075860445
Colby Thomas,ATH,MLB,ATH,1.4766130178493424,0.8255108256295052,-0.6511021922198372,1,1,0,1.0,0.5642011739332318,0.3693451741518633,0.1948559997813684,0.6546338278189617,0.6306548258481367,-0.1948559997813684,1,0,0.0512910158121119,0.0396180750969789,1,0,1,,0.5398689299729815,0.0954855610964094,0.4443833688765722,0.1768680429547744,-0.0954855610964094,0.5556166311234279,0,0,0.0163596645446358,0.0139433657583945
Max Muncy,ATH,MLB,ATH,-1.3027516368045031,0.8235666772508479,2.126318314055351,2,1,1,0.5,2.521288395510718,0.8488608591299349,1.6724275363807828,0.3366774148651041,0.151139140870065,-0.6724275363807829,0,0,0.0413325966477166,-0.008545711401815,4,3,1,0.75,2.7809733986687295,1.3273275423066888,1.4536458563620402,0.4772888309331147,1.6726724576933107,-0.4536458563620402,2,1,0.0222477871893498,0.0097522128106501
Curtis Mead,WSH,MLB,WSH,-2.8361987376933135,0.8106457112625421,3.646844448955856,4,2,2,0.5,4.1092693991460845,1.649311843941771,2.459957555204314,0.4013637665820844,0.3506881560582287,-0.4599575552043135,1,1,0.0483443458723068,-0.0012855223428951,7,5,2,0.7142857142857143,3.778479965080564,1.565817758062354,2.2126622070182105,0.4144041446648157,3.4341822419376458,-0.2126622070182101,2,2,0.0215913140861746,0.0184086859138253
Luis Robert Jr.,NYM,MLB,NYM,1.386908185854998,0.8051540521224008,-0.5817541337325971,5,2,3,0.4,3.6909233278478384,0.9428846378627193,2.7480386899851195,0.2554603696990127,1.0571153621372806,0.2519613100148798,0,0,0.0671076968699607,0.0238013940391302,8,4,4,0.5,3.214248345158993,1.8980012394457948,1.316247105713198,0.5904961395731574,2.101998760554205,2.683752894286802,1,1,0.0234616667529853,0.0349324938309562
Ozzie Albies,ATL,MLB,ATL,3.825201597831641,0.7762869846696957,-3.048914613161945,3,2,1,0.6666666666666666,3.681027966369989,1.952370490850147,1.7286574755198425,0.530387301777405,0.0476295091498533,-0.7286574755198424,2,1,0.0584290153392061,-0.0108099677201585,4,0,4,,1.9086453235361285,0.4787799683490366,1.4298653551870917,0.2508480556576146,-0.4787799683490366,2.5701346448129083,0,0,0.0074848836217103,0.0082013908880936
Jordan Beck,COL,MLB,COL,2.5838414961779623,0.767638669174461,-1.816202827003501,5,3,2,0.6,3.442277830307752,1.8373195805666456,1.604958249741106,0.5337511006200166,1.1626804194333544,0.3950417502588935,2,1,0.0674956437315245,0.0305435719547499,2,0,2,,1.1343147061964112,0.4752587665999562,0.6590559395964548,0.4189831657861476,-0.4752587665999562,1.3409440604035452,0,0,0.0114577243050142,0.0087442958970059
Liam Hicks,MIA,MLB,MIA,0.5631619976539459,0.7475304002110619,0.1843684025571159,5,2,3,0.4,3.697507902606624,0.9749887511977812,2.722519151408843,0.2636880777213337,1.025011248802219,0.277480848591157,0,0,0.0377296724755778,0.0132907356876875,2,1,1,0.5,4.307120672938973,2.0613761351909283,2.245744537748044,0.4785972559678352,-1.0613761351909283,-1.2457445377480445,0,0,0.0206082328848754,-0.0110388548944448
Nick Loftin,KC,MLB,KC,0.1038624896426649,0.7470661635833531,0.6432036739406881,2,1,1,0.5,1.0784586579105209,0.1656962471635839,0.9127624107469368,0.1536417237213479,0.8343037528364161,0.087237589253063,0,0,0.026961466447763,0.0230385335522369,2,1,1,0.5,2.235485369372779,0.7961408477160454,1.4393445216567342,0.3561378028340317,0.2038591522839544,-0.4393445216567336,0,0,0.0225806602966947,-0.0023786400946745
Jac Caglianone,KC,MLB,KC,-1.374985810261136,0.7364219836845746,2.1114077939457108,3,1,2,0.3333333333333333,4.940969850690143,1.602273933502785,3.3386959171873594,0.3242832848451773,-0.6022739335027848,-1.3386959171873594,0,0,0.0617621231336267,-0.0242621231336267,4,3,1,0.75,3.103985005729826,1.4962886058920577,1.607696399837769,0.482054070212959,1.503711394107942,-0.6076963998377685,0,0,0.0155979146016574,0.0045025879109053
David Fry,CLE,MLB,CLE,-0.7058118507557629,0.7228923647318339,1.4287042154875969,3,2,1,0.6666666666666666,2.6912273411232905,1.4841674881957283,1.2070598529275625,0.5514835055058009,0.5158325118042716,-0.2070598529275623,1,2,0.0456140227309032,0.0052334348962154,3,2,1,0.6666666666666666,2.4631289797817635,1.017212382147083,1.44591659763468,0.4129756868181582,0.9827876178529164,-0.4459165976346803,0,0,0.0175937784270125,0.0038347930015588
Daulton Varsho,TOR,MLB,TOR,0.7469778746101159,0.7074826613611342,-0.0394952132489816,1,1,0,1.0,2.7077481862740655,1.500132762456465,1.2076154238175996,0.5540148711245887,-0.5001327624564653,-1.2076154238175996,0,0,0.0392427273373053,-0.0247499737141168,6,3,3,0.5,3.784427957704147,1.911961585476564,1.872466372227583,0.5052181219579802,1.088038414523436,1.1275336277724175,0,0,0.0177672674070617,0.0104017466774453
Victor Caratini,MIN,MLB,MIN,-1.0746122322898797,0.6899970258334036,1.7646092581232833,1,1,0,1.0,3.9829508511030975,2.1464769126348475,1.836473938468251,0.538916243980357,-1.1464769126348473,-1.836473938468251,0,1,0.0452608051261715,-0.0338971687625352,4,3,1,0.75,3.6189503175693263,1.9271705297230213,1.691779787846305,0.5325219637216264,1.0728294702769787,-0.6917797878463046,1,0,0.0223391994911686,0.0023521585335226
Denzel Clarke,ATH,MLB,ATH,-1.102513557189666,0.6856534216587953,1.788166978848461,2,1,1,0.5,2.9958101461026625,1.1550783622219336,1.8407317838807291,0.3855646071980259,-0.1550783622219337,-0.840731783880729,0,0,0.0809678417865584,-0.0269137877325043,2,2,0,1.0,1.268026616573296,0.7399298188624175,0.5280967977108787,0.5835286177682905,1.2600701811375823,-0.5280967977108787,0,0,0.0145750185813022,0.0084134871658241
Joey Ortiz,MIL,MLB,MIL,-0.0868040449242135,0.6853488647218065,0.77215290964602,2,1,1,0.5,3.6310333455110455,1.4728422403946202,2.158191105116426,0.4056261951478517,-0.47284224039462,-1.1581911051164264,0,0,0.0394677537555548,-0.0177286233207722,6,4,2,0.6666666666666666,4.098647751014314,2.663247420684147,1.4354003303301677,0.6497868522673264,1.3367525793158528,0.5645996696698328,1,1,0.0310503617501084,0.014404183704437
Salvador Perez,KC,MLB,KC,-1.0130639081730046,0.6824972381713251,1.69556114634433,2,1,1,0.5,1.6464560886925284,0.4819794252606016,1.1644766634319268,0.2927374914950496,0.5180205747393983,-0.1644766634319267,0,0,0.0231895223759511,0.0049794917085559,2,2,0,1.0,2.350486533198296,1.3274626934269833,1.023023839771313,0.5647608164003013,0.6725373065730169,-1.023023839771313,1,0,0.0114101288019334,-0.0017013909378558
Wilyer Abreu,BOS,MLB,BOS,1.6012382137430743,0.6796861687111833,-0.9215520450318908,4,2,2,0.5,5.825724213402074,2.5730190223454454,3.2527051910566285,0.4416650922860744,-0.5730190223454459,-1.2527051910566291,1,0,0.0481464811024964,-0.015088629862827,4,1,3,0.25,4.793597416572182,1.8575747308020372,2.9360226857701464,0.3875116263164119,-0.8575747308020373,0.0639773142298536,0,0,0.0174312633329897,-0.0028858087875352
Zach Neto,LAA,MLB,LAA,-2.8670534275753514,0.6731666869420629,3.5402201145174144,10,5,5,0.5,6.322471517909605,2.824652415483773,3.497819102425835,0.4467639604990559,2.175347584516227,1.502180897574164,0,0,0.0638633486657535,0.0371467523443474,4,4,0,1.0,7.497962953762224,3.9788714196224046,3.519091534139819,0.5306603198974118,0.0211285803775955,-3.519091534139819,1,0,0.0246643518215862,-0.0115064570847441
Thomas Saggese,STL,MLB,STL,1.0558547294918967,0.647497069721009,-0.4083576597708878,4,2,2,0.5,1.6538355050674265,0.5031692176732089,1.1506662873942173,0.3042438115105618,1.4968307823267912,0.8493337126057823,1,0,0.0486422207372772,0.0690048380862521,1,0,1,,1.0545660730670583,0.2314618664189731,0.8231042066480855,0.2194854095256435,-0.2314618664189731,0.1768957933519147,0,0,0.0127056153381573,-0.0006574225670729
Zach McKinstry,DET,MLB,DET,-0.5856282879705386,0.6467365060466219,1.2323647940171605,2,1,1,0.5,1.8319315174078623,0.5925975056806202,1.239334011727242,0.323482346392037,0.4074024943193798,-0.239334011727242,1,0,0.0327130628108546,0.003001222903431,4,2,2,0.5,2.8066234452461085,0.7871293256144736,2.0194941196316347,0.2804541973550896,1.2128706743855264,-0.0194941196316339,2,0,0.0264775796721331,0.0112582693844706
Dalton Rushing,LAD,MLB,LAD,-1.288702254248523,0.64401319845558,1.9327154527041028,2,1,1,0.5,1.2343939314602883,0.2951903665023539,0.9392035649579344,0.2391378951070698,0.704809633497646,0.0607964350420659,0,1,0.036305703866479,0.0225178255452856,2,2,0,1.0,2.0531602876192165,1.0602224174575567,0.9929378701616596,0.5163856050844229,0.9397775825424431,-0.9929378701616596,1,1,0.0218421307193533,-0.0005655349746725
Junior Caminero,TB,MLB,TB,-2.835613160425843,0.6409935385770192,3.4766066990028626,4,2,2,0.5,3.718836396699361,1.5389214290611706,2.1799149676381897,0.4138179970560239,0.4610785709388294,-0.1799149676381898,1,0,0.0329100566079589,0.0024881734805366,6,5,1,0.8333333333333334,4.513365450243377,2.518379375620257,1.994986074623119,0.5579825971071004,2.4816206243797434,-0.994986074623119,3,2,0.0150948677265664,0.0049720219055405
Jake Cronenworth,SD,MLB,SD,-1.8205551788517964,0.6354513296372903,2.4560065084890867,2,1,1,0.5,2.517478677558525,0.941013673960617,1.576465003597907,0.3737921128584179,0.058986326039383,-0.5764650035979073,1,0,0.0349649816327572,-0.0071872038549795,2,2,0,1.0,3.8725764549243658,1.7082849732176402,2.1642914817067265,0.4411236274097019,0.2917150267823601,-2.1642914817067265,1,0,0.0230510503269307,-0.0111462884221688
JJ Wetherholt,STL,MLB,STL,-0.839326422697221,0.6330756096278458,1.4724020323250668,2,0,2,,5.171378776703037,1.2691515835375964,3.902227193165442,0.2454184151536337,-1.2691515835375964,-1.9022271931654424,0,0,0.0385923789306196,-0.0236670057962913,5,3,2,0.6,5.51504950522698,2.521323736450957,2.9937257687760237,0.4571715510552227,0.4786762635490432,-0.9937257687760236,1,0,0.0171274829354875,-0.0015995326249285
Julio Rodriguez,SEA,MLB,SEA,2.8597719447244083,0.6202049364497848,-2.2395670082746237,2,1,1,0.5,5.271744169919025,2.32576961673462,2.945974553184405,0.4411764952490751,-1.3257696167346202,-1.945974553184405,0,0,0.0483646254121011,-0.0300160015588901,3,1,2,0.3333333333333333,6.075885482951341,3.6577262456129818,2.4181592373383576,0.6020071075856178,-2.6577262456129813,-0.4181592373383575,0,0,0.0233687903190436,-0.011830328780582
JJ Bleday,CIN,MLB,CIN,-0.104675222137623,0.6193453204744015,0.7240205426120245,5,3,2,0.6,2.195499096146754,1.288076887836176,0.9074222083105778,0.5866897827910001,1.711923112163824,1.0925777916894224,2,1,0.0477282412205816,0.0609674109533314,3,2,1,0.6666666666666666,3.1524783720130287,1.714228914700502,1.4382494573125266,0.5437718240730938,0.2857710852994981,-0.4382494573125264,0,0,0.0242498336308694,-0.0011729105539463
Matt Chapman,SF,MLB,SF,0.7255421789522577,0.6044850622984445,-0.1210571166538132,5,2,3,0.4,4.811707149632714,1.603611043667136,3.2080961059655797,0.3332727852711365,0.396388956332864,-0.2080961059655804,0,0,0.0341255826215086,0.0013354102862928,6,3,3,0.5,5.755873745181511,2.9384654309176628,2.817408314263849,0.5105159635194532,0.061534569082337,0.1825916857361502,1,1,0.0206303718465287,0.0008750044975573
Spencer Steer,CIN,MLB,CIN,-0.7777846232774931,0.6040752056356634,1.3818598289131565,3,1,2,0.3333333333333333,5.365433019659302,1.8806789070118195,3.4847541126474826,0.3505176376484223,-0.8806789070118192,-1.4847541126474826,1,0,0.0425828017433277,-0.0187732779338039,5,4,1,0.8,4.329370535112427,2.973755353099635,1.3556151820127909,0.686879380958879,1.026244646900365,-0.3556151820127915,1,0,0.0175990672159041,0.0027261360361283
Chase Meidroth,CWS,MLB,CWS,-1.2500490058962563,0.6005430763015398,1.850592082197796,7,3,4,0.4285714285714285,5.430317050995152,1.914886987346805,3.5154300636483446,0.3526289476957677,1.0851130126531954,0.4845699363516556,0,1,0.0305073991628941,0.0088184435337351,12,8,4,0.6666666666666666,8.738178106494765,5.443793012148484,3.2943850943462807,0.6229894774177599,2.556206987851517,0.7056149056537204,4,1,0.0305530703024292,0.0114049716556127
Ryan Mountcastle,BAL,MLB,BAL,0.4853605942315306,0.5971176019082373,0.1117570076767066,1,1,0,1.0,0.6026601863853255,0.5027712922385441,0.0998888941467813,0.8342533712971791,0.4972287077614559,-0.0998888941467813,0,0,0.1506650465963313,0.0993349534036686,0,0,0,,0.1117570076767066,0.0,0.1117570076767066,,0.0,-0.1117570076767066,0,0,0.0074504671784471,-0.0074504671784471
Drew Romo,CWS,MLB,CWS,1.5942751239511328,0.5936770703447052,-1.0005980536064276,1,1,0,1.0,1.3796112402635008,0.8929670849593979,0.486644155304103,0.6472599373638362,0.1070329150406021,-0.486644155304103,1,1,0.068980562013175,-0.018980562013175,3,1,2,0.3333333333333333,1.93700412248557,0.9688010880459988,0.9682030344395712,0.5001543759250393,0.0311989119540013,1.0317969655604289,1,1,0.0284853547424348,0.0156322923163886
Tyler Freeman,COL,MLB,COL,0.3109158051076517,0.5704225431358296,0.2595067380281779,4,2,2,0.5,2.2405216943169384,0.8350495755905544,1.405472118726384,0.3727031868107546,1.1649504244094455,0.5945278812736161,0,0,0.0407367580784897,0.0319905146487829,7,4,3,0.5714285714285714,3.8392343368827695,2.2898637994272963,1.549370537455474,0.5964376223219888,1.7101362005727037,1.4506294625445255,1,0,0.0333846464076762,0.027484918809715
Trent Grisham,NYY,MLB,NYY,1.575680671196746,0.5652936273683091,-1.0103870438284368,9,4,5,0.4444444444444444,5.723714576863689,2.0792104747476903,3.644504102116,0.3632624315601345,1.9207895252523095,1.3554958978840004,1,0,0.0394738936335426,0.0225950718836987,12,7,5,0.5833333333333334,10.760948261448794,6.885667652638615,3.875280608810179,0.6398755467774703,0.1143323473613843,1.124719391189821,4,1,0.0349381437060025,0.0040228952550363
Royce Lewis,MIN,MLB,MIN,1.0080785336768012,0.5622041627092794,-0.4458743709675217,2,1,1,0.5,2.565190395633026,1.001493116461874,1.563697279171154,0.3904166794662936,-0.001493116461874,-0.5636972791711534,0,0,0.0407173078671908,-0.0089712761211591,4,2,2,0.5,2.2663162707799125,1.3560953208737172,0.9102209499061956,0.5983698472971917,0.6439046791262828,1.0897790500938045,0,1,0.0143437738656956,0.0109726818305068
Andrew Benintendi,CWS,MLB,CWS,0.77552384961026,0.5574515618220148,-0.2180722877882451,1,0,1,,2.92752506735595,0.6850367527669667,2.242488314588982,0.2339985950609368,-0.6850367527669667,-1.2424883145889816,0,0,0.0479922142189499,-0.0315987715959991,5,2,3,0.4,3.88230793598488,1.550190111886563,2.332117824098318,0.3992960211934616,0.4498098881134368,0.667882175901682,0,0,0.0202203538332545,0.005821312833412
Vaughn Grissom,LAA,MLB,LAA,-0.1480971224890513,0.552424974800968,0.7005220972900194,2,2,0,1.0,3.6506229502044056,2.5490989877017194,1.1015239625026871,0.6982641106660961,-0.5490989877017192,-1.1015239625026871,2,1,0.0579463960349905,-0.0262003642889588,3,2,1,0.6666666666666666,1.7574785585803967,1.0284782306451887,0.729000327935208,0.58520101176992,0.9715217693548112,0.2709996720647918,0,0,0.0155529075980566,0.010995764968315
Brayan Rocchio,CLE,MLB,CLE,1.9826523622924983,0.5484305086857331,-1.4342218536067652,6,3,3,0.5,4.071670173917158,1.7616198326157129,2.3100503413014453,0.4326528813410599,1.2383801673842871,0.6899496586985541,1,1,0.0442572844990995,0.0209601068052482,3,0,3,,3.4986800920465617,0.966450972826664,2.5322291192198976,0.2762330214253273,-0.966450972826664,0.4677708807801012,0,0,0.0152780790045701,-0.0021776423233474
Max Muncy,LAD,MLB,LAD,-0.367046637673315,0.5113902401858861,0.8784368778592011,3,1,2,0.3333333333333333,4.67690504325709,1.5827574015356012,3.0941476417214875,0.3384198282617552,-0.5827574015356012,-1.0941476417214873,1,0,0.038974208693809,-0.013974208693809,12,8,4,0.6666666666666666,8.169222268319492,5.6453926952301465,2.523829573089347,0.6910563221083066,2.3546073047698535,1.4761704269106524,2,0,0.0310616816285912,0.0145656947972642
Nick Yorke,PIT,MLB,PIT,0.9808576228033242,0.5007278078078916,-0.4801298149954326,1,1,0,1.0,3.34665708943269,1.9229646408123997,1.423692448620291,0.5745926724564338,-0.9229646408123996,-1.423692448620291,0,0,0.0656207272437782,-0.0460128841065233,1,0,1,,1.6329607586380348,0.5565452868167335,1.076415471821301,0.3408197556938956,-0.5565452868167335,-0.0764154718213009,0,0,0.0164945531175559,-0.0063935430165458
Jake Bauers,MIL,MLB,MIL,-2.8227276776318453,0.4889081862990279,3.311635863930873,1,0,1,,3.548658170990189,1.0298749923455803,2.518783178644608,0.2902153272368333,-1.0298749923455803,-1.5187831786446082,0,0,0.0358450320302039,-0.0257440219291938,3,3,0,1.0,5.943175489073459,2.815769812571294,3.127405676502167,0.4737820408884262,0.1842301874287056,-3.127405676502167,1,1,0.0255071909402294,-0.0126316544595427
Yohel Pozo,STL,MLB,STL,0.3465094800587655,0.4773492291499373,0.1308397490911718,1,1,0,1.0,0.6318737850455189,0.577262277947791,0.054611507097728,0.9135721272345648,0.4227377220522092,-0.054611507097728,0,0,0.0486056757727322,0.0283174011503446,0,0,0,,0.3905995308019032,0.1298798908553656,0.2607196399465375,0.3325142008970708,-0.1298798908553656,-0.2607196399465375,0,0,0.0229764429883472,-0.0229764429883472
Drake Baldwin,ATL,MLB,ATL,2.1197135017523054,0.4692529140156911,-1.650460587736614,1,1,0,1.0,3.868218524761141,2.1994828053727247,1.668735719388416,0.5686035551749343,-1.199482805372725,-1.668735719388416,0,0,0.0382991933144667,-0.0283982032154568,7,3,4,0.4285714285714285,7.35386223637125,4.0021614120539315,3.3517008243173185,0.5442257800614975,-1.0021614120539315,0.6482991756826824,0,0,0.025534243876289,-0.0012286883207335
George Springer,TOR,MLB,TOR,2.2779136459490372,0.4678439999903556,-1.8100696459586816,2,2,0,1.0,3.965676725307841,2.7489163626587425,1.216760362649098,0.693177117821008,-0.7489163626587425,-1.216760362649098,2,1,0.08261826511058,-0.0409515984439133,5,1,4,0.2,2.4908790077385494,0.6504743268486157,1.8404046808899344,0.2611424821630242,0.3495256731513843,2.159595319110066,0,0,0.0150052952273406,0.0151151867003701
Kerry Carpenter,DET,MLB,DET,0.4908855650551516,0.4505640692668949,-0.0403214957882566,4,2,2,0.5,2.538756080759484,1.0440960057462945,1.494660075013189,0.4112628281461158,0.9559039942537054,0.5053399249868105,1,0,0.0343075146048579,0.0197465394491961,3,1,2,0.3333333333333333,3.5935829464131253,1.3169522211006908,2.276630725312434,0.3664733055390261,-0.3169522211006906,-0.276630725312434,0,0,0.0207721557596134,-0.0034311152971856
Heriberto Hernandez,MIA,MLB,MIA,1.690708962678926,0.4336832359733982,-1.2570257267055278,1,1,0,1.0,2.3928258245515126,1.479571294289057,0.9132545302624556,0.6183363950304964,-0.4795712942890573,-0.9132545302624556,1,0,0.0556471121988723,-0.032391298245384,3,1,2,0.3333333333333333,2.7108176934397257,1.4839217100726263,1.2268959833670987,0.547407416464696,-0.4839217100726265,0.7731040166329013,0,1,0.0227799806171405,0.0024301034164728
Mark Vientos,NYM,MLB,NYM,0.0718560511914372,0.4172026653270153,0.3453466141355781,11,6,5,0.5454545454545454,2.711111034480651,1.6469541845768183,1.0641568499038334,0.6074831180392115,4.353045815423182,3.935843150096167,1,1,0.0430335084838198,0.1315696661193547,1,0,1,,2.340473092853669,0.4975632393590453,1.842909853494623,0.2125908821076773,-0.4975632393590453,-0.8429098534946234,0,0,0.0143587306310041,-0.0082237613058507
Zach Cole,HOU,MLB,HOU,0.2420595139700305,0.4101442100640446,0.1680846960940141,2,1,1,0.5,1.4119164406551383,0.500886115295547,0.9110303253595916,0.3547562028976251,0.4991138847044531,0.0889696746404084,0,0,0.0455456916340367,0.0189704373982213,1,1,0,1.0,1.8136124555247215,1.3227638797153536,0.4908485758093678,0.729353107212007,-0.3227638797153537,-0.4908485758093678,0,0,0.0377835928234317,-0.0169502594900983
